label,reason,length,x_ratio,noncanonical_ratio,resolution,source_file
9lqk_A,kept,103,0.0000,0.0000,1.55,data/all_pdb_1y/fed_split/client_3/mmcif_files/9lqk.cif
9lqm_A,kept,103,0.0000,0.0000,1.39,data/all_pdb_1y/fed_split/client_3/mmcif_files/9lqm.cif
9ltf_A,kept,188,0.0000,0.0000,1.92,data/all_pdb_1y/fed_split/client_3/mmcif_files/9ltf.cif
9ltq_A,kept,183,0.0000,0.0000,1.6,data/all_pdb_1y/fed_split/client_3/mmcif_files/9ltq.cif
9luw_A,kept,183,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_3/mmcif_files/9luw.cif
9lx1_A,kept,76,0.0000,0.0000,1.25,data/all_pdb_1y/fed_split/client_3/mmcif_files/9lx1.cif
9lzx_A,kept,288,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_3/mmcif_files/9lzx.cif
9m24_A,kept,293,0.0000,0.0000,1.57,data/all_pdb_1y/fed_split/client_3/mmcif_files/9m24.cif
9m3l_A,kept,186,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_3/mmcif_files/9m3l.cif
9m46_A,kept,67,0.0000,0.0000,1.77,data/all_pdb_1y/fed_split/client_3/mmcif_files/9m46.cif
9mrf_A,kept,31,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_3/mmcif_files/9mrf.cif
9mug_A,kept,155,0.0000,0.0000,1.45,data/all_pdb_1y/fed_split/client_3/mmcif_files/9mug.cif
9mus_A,kept,251,0.0040,0.0040,2.0,data/all_pdb_1y/fed_split/client_3/mmcif_files/9mus.cif
9mya_A,kept,257,0.0000,0.0000,1.89,data/all_pdb_1y/fed_split/client_3/mmcif_files/9mya.cif
9myb_A,kept,257,0.0000,0.0000,1.77,data/all_pdb_1y/fed_split/client_3/mmcif_files/9myb.cif
9n2w_A,kept,238,0.0000,0.0000,1.9,data/all_pdb_1y/fed_split/client_3/mmcif_files/9n2w.cif
9n4g_A,kept,173,0.0000,0.0000,1.7,data/all_pdb_1y/fed_split/client_3/mmcif_files/9n4g.cif
9n4h_A,kept,171,0.0000,0.0000,1.65,data/all_pdb_1y/fed_split/client_3/mmcif_files/9n4h.cif
9n4i_A,kept,173,0.0000,0.0000,1.68,data/all_pdb_1y/fed_split/client_3/mmcif_files/9n4i.cif
9n9l_A,kept,243,0.0000,0.0000,1.637,data/all_pdb_1y/fed_split/client_3/mmcif_files/9n9l.cif
9nad_A,kept,240,0.0000,0.0000,1.994,data/all_pdb_1y/fed_split/client_3/mmcif_files/9nad.cif
9nhr_A,kept,158,0.0000,0.0000,1.95,data/all_pdb_1y/fed_split/client_3/mmcif_files/9nhr.cif
9nia_A,kept,217,0.0000,0.0000,1.55,data/all_pdb_1y/fed_split/client_3/mmcif_files/9nia.cif
9nt5_A,kept,280,0.0000,0.0000,1.67,data/all_pdb_1y/fed_split/client_3/mmcif_files/9nt5.cif
9nt6_A,kept,281,0.0000,0.0000,1.5,data/all_pdb_1y/fed_split/client_3/mmcif_files/9nt6.cif
9nv5_A,kept,258,0.0000,0.0000,1.95,data/all_pdb_1y/fed_split/client_3/mmcif_files/9nv5.cif
9nxi_A,kept,156,0.0000,0.0000,1.75,data/all_pdb_1y/fed_split/client_3/mmcif_files/9nxi.cif
9nzb_A,kept,278,0.0000,0.0000,1.85,data/all_pdb_1y/fed_split/client_3/mmcif_files/9nzb.cif
9nze_A,kept,148,0.0000,0.0000,1.96,data/all_pdb_1y/fed_split/client_3/mmcif_files/9nze.cif
9od7_A,kept,166,0.0000,0.0000,1.9,data/all_pdb_1y/fed_split/client_3/mmcif_files/9od7.cif
9od9_A,kept,166,0.0000,0.0000,1.6,data/all_pdb_1y/fed_split/client_3/mmcif_files/9od9.cif
9oer_A,kept,258,0.0000,0.0000,1.72,data/all_pdb_1y/fed_split/client_3/mmcif_files/9oer.cif
9oet_D,kept,260,0.0000,0.0000,1.9,data/all_pdb_1y/fed_split/client_3/mmcif_files/9oet.cif
9ojd_A,kept,286,0.0000,0.0000,1.77,data/all_pdb_1y/fed_split/client_3/mmcif_files/9ojd.cif
9olz_A,kept,280,0.0000,0.0000,1.71,data/all_pdb_1y/fed_split/client_3/mmcif_files/9olz.cif
9on0_A,kept,286,0.0000,0.0000,1.83,data/all_pdb_1y/fed_split/client_3/mmcif_files/9on0.cif
9oqe_A,kept,263,0.0000,0.0000,1.5,data/all_pdb_1y/fed_split/client_3/mmcif_files/9oqe.cif
9ph2_A,kept,179,0.0000,0.0000,1.65,data/all_pdb_1y/fed_split/client_3/mmcif_files/9ph2.cif
9pyv_A,kept,246,0.0000,0.0000,1.7,data/all_pdb_1y/fed_split/client_3/mmcif_files/9pyv.cif
9pze_A,kept,275,0.0000,0.0000,1.68,data/all_pdb_1y/fed_split/client_3/mmcif_files/9pze.cif
9q2g_A,kept,165,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_3/mmcif_files/9q2g.cif
9qci_A,kept,249,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_3/mmcif_files/9qci.cif
9qdp_A,kept,221,0.0000,0.0000,1.17,data/all_pdb_1y/fed_split/client_3/mmcif_files/9qdp.cif
9qdr_A,kept,153,0.0000,0.0000,1.55,data/all_pdb_1y/fed_split/client_3/mmcif_files/9qdr.cif
9qi3_A,kept,266,0.0000,0.0000,1.3,data/all_pdb_1y/fed_split/client_3/mmcif_files/9qi3.cif
9qi5_A,kept,266,0.0000,0.0000,1.8,data/all_pdb_1y/fed_split/client_3/mmcif_files/9qi5.cif
9qi6_A,kept,265,0.0000,0.0000,1.8,data/all_pdb_1y/fed_split/client_3/mmcif_files/9qi6.cif
9qk3_A,kept,232,0.0000,0.0000,1.65,data/all_pdb_1y/fed_split/client_3/mmcif_files/9qk3.cif
9qlg_A,kept,161,0.0000,0.0000,1.96,data/all_pdb_1y/fed_split/client_3/mmcif_files/9qlg.cif
9qpm_A,kept,244,0.0000,0.0000,1.4,data/all_pdb_1y/fed_split/client_3/mmcif_files/9qpm.cif
9qrf_A,kept,211,0.0000,0.0000,1.45,data/all_pdb_1y/fed_split/client_3/mmcif_files/9qrf.cif
9qrk_A,kept,113,0.0000,0.0000,1.3,data/all_pdb_1y/fed_split/client_3/mmcif_files/9qrk.cif
9qvu_A,kept,177,0.0000,0.0000,1.75,data/all_pdb_1y/fed_split/client_3/mmcif_files/9qvu.cif
9qwl_A,kept,140,0.0000,0.0000,1.95,data/all_pdb_1y/fed_split/client_3/mmcif_files/9qwl.cif
9qwv_A,kept,267,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_3/mmcif_files/9qwv.cif
9qy1_A,kept,128,0.0000,0.0000,1.9,data/all_pdb_1y/fed_split/client_3/mmcif_files/9qy1.cif
9r0r_A,kept,291,0.0000,0.0000,1.8,data/all_pdb_1y/fed_split/client_3/mmcif_files/9r0r.cif
9r0x_A,kept,246,0.0000,0.0000,1.13,data/all_pdb_1y/fed_split/client_3/mmcif_files/9r0x.cif
9r1j_A,kept,152,0.0000,0.0000,1.702,data/all_pdb_1y/fed_split/client_3/mmcif_files/9r1j.cif
9r1l_A,kept,151,0.0000,0.0000,1.85,data/all_pdb_1y/fed_split/client_3/mmcif_files/9r1l.cif
9r1z_A,kept,285,0.0000,0.0000,1.5,data/all_pdb_1y/fed_split/client_3/mmcif_files/9r1z.cif
9r7b_A,kept,128,0.0000,0.0000,1.1,data/all_pdb_1y/fed_split/client_3/mmcif_files/9r7b.cif
9r7f_A,kept,221,0.0000,0.0000,1.93,data/all_pdb_1y/fed_split/client_3/mmcif_files/9r7f.cif
9r8f_A,kept,262,0.0000,0.0000,1.4,data/all_pdb_1y/fed_split/client_3/mmcif_files/9r8f.cif
9r9c_A,kept,184,0.0000,0.0000,1.59,data/all_pdb_1y/fed_split/client_3/mmcif_files/9r9c.cif
9rgk_A,kept,129,0.0000,0.0000,1.7,data/all_pdb_1y/fed_split/client_3/mmcif_files/9rgk.cif
9rgq_A,kept,290,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_3/mmcif_files/9rgq.cif
9rgy_A,kept,116,0.0000,0.0000,1.9,data/all_pdb_1y/fed_split/client_3/mmcif_files/9rgy.cif
9rsp_A,kept,115,0.0000,0.0000,1.61,data/all_pdb_1y/fed_split/client_3/mmcif_files/9rsp.cif
9rvg_A,kept,192,0.0000,0.0000,1.109,data/all_pdb_1y/fed_split/client_3/mmcif_files/9rvg.cif
9rxo_A,kept,91,0.0000,0.0000,1.2,data/all_pdb_1y/fed_split/client_3/mmcif_files/9rxo.cif
9rxp_A,kept,90,0.0000,0.0000,1.43,data/all_pdb_1y/fed_split/client_3/mmcif_files/9rxp.cif
9rxq_A,kept,90,0.0000,0.0000,1.38,data/all_pdb_1y/fed_split/client_3/mmcif_files/9rxq.cif
9rxs_A,kept,92,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_3/mmcif_files/9rxs.cif
9rxt_A,kept,90,0.0000,0.0000,1.36,data/all_pdb_1y/fed_split/client_3/mmcif_files/9rxt.cif
9s3i_A,kept,164,0.0000,0.0000,1.64,data/all_pdb_1y/fed_split/client_3/mmcif_files/9s3i.cif
9scv_A,kept,267,0.0000,0.0000,1.9,data/all_pdb_1y/fed_split/client_3/mmcif_files/9scv.cif
9scy_A,kept,267,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_3/mmcif_files/9scy.cif
9sd0_A,kept,267,0.0000,0.0000,1.65,data/all_pdb_1y/fed_split/client_3/mmcif_files/9sd0.cif
9sjp_A,kept,205,0.0000,0.0000,1.15,data/all_pdb_1y/fed_split/client_3/mmcif_files/9sjp.cif
9sm0_A,kept,295,0.0000,0.0000,1.4,data/all_pdb_1y/fed_split/client_3/mmcif_files/9sm0.cif
9sne_A,kept,172,0.0000,0.0000,1.81,data/all_pdb_1y/fed_split/client_3/mmcif_files/9sne.cif
9snh_A,kept,126,0.0000,0.0000,1.43,data/all_pdb_1y/fed_split/client_3/mmcif_files/9snh.cif
9t0h_B,kept,170,0.0000,0.0000,1.91,data/all_pdb_1y/fed_split/client_3/mmcif_files/9t0h.cif
9t28_A,kept,168,0.0000,0.0000,1.33,data/all_pdb_1y/fed_split/client_3/mmcif_files/9t28.cif
9t2i_A,kept,178,0.0000,0.0000,1.35,data/all_pdb_1y/fed_split/client_3/mmcif_files/9t2i.cif
9teb_A,kept,264,0.0000,0.0000,1.3,data/all_pdb_1y/fed_split/client_3/mmcif_files/9teb.cif
9teu_A,kept,139,0.0000,0.0000,0.9,data/all_pdb_1y/fed_split/client_3/mmcif_files/9teu.cif
9tm1_A,kept,106,0.0000,0.0000,1.8,data/all_pdb_1y/fed_split/client_3/mmcif_files/9tm1.cif
9tu4_A,kept,243,0.0000,0.0000,1.71,data/all_pdb_1y/fed_split/client_3/mmcif_files/9tu4.cif
9u46_A,kept,151,0.0000,0.0000,1.992,data/all_pdb_1y/fed_split/client_3/mmcif_files/9u46.cif
9u9c_A,kept,242,0.0000,0.0000,1.25,data/all_pdb_1y/fed_split/client_3/mmcif_files/9u9c.cif
9ubf_A,kept,139,0.0000,0.0000,1.45,data/all_pdb_1y/fed_split/client_3/mmcif_files/9ubf.cif
9ucn_A,kept,94,0.0000,0.0000,1.44,data/all_pdb_1y/fed_split/client_3/mmcif_files/9ucn.cif
9ui2_A,kept,243,0.0000,0.0000,1.7,data/all_pdb_1y/fed_split/client_3/mmcif_files/9ui2.cif
9uj6_A,kept,275,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_3/mmcif_files/9uj6.cif
9uo8_A,kept,290,0.0000,0.0000,1.8,data/all_pdb_1y/fed_split/client_3/mmcif_files/9uo8.cif
9us7_A,kept,246,0.0000,0.0000,1.41,data/all_pdb_1y/fed_split/client_3/mmcif_files/9us7.cif
9uw1_A,kept,194,0.0000,0.0000,1.88,data/all_pdb_1y/fed_split/client_3/mmcif_files/9uw1.cif
9v14_A,kept,240,0.0000,0.0000,0.93,data/all_pdb_1y/fed_split/client_3/mmcif_files/9v14.cif
9v4c_A,kept,222,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_3/mmcif_files/9v4c.cif
9v56_A,kept,220,0.0000,0.0000,1.94,data/all_pdb_1y/fed_split/client_3/mmcif_files/9v56.cif
9v58_A,kept,218,0.0046,0.0046,1.55,data/all_pdb_1y/fed_split/client_3/mmcif_files/9v58.cif
9v5c_A,kept,219,0.0000,0.0000,1.68,data/all_pdb_1y/fed_split/client_3/mmcif_files/9v5c.cif
9v62_A,kept,106,0.0000,0.0000,1.06,data/all_pdb_1y/fed_split/client_3/mmcif_files/9v62.cif
9vah_A,kept,113,0.0000,0.0000,1.9,data/all_pdb_1y/fed_split/client_3/mmcif_files/9vah.cif
9vmc_A,kept,137,0.0000,0.0000,1.78,data/all_pdb_1y/fed_split/client_3/mmcif_files/9vmc.cif
9vmq_A,kept,231,0.0000,0.0000,1.79,data/all_pdb_1y/fed_split/client_3/mmcif_files/9vmq.cif
9vmv_A,kept,239,0.0000,0.0000,1.33,data/all_pdb_1y/fed_split/client_3/mmcif_files/9vmv.cif
9voa_A,kept,191,0.0000,0.0000,1.93,data/all_pdb_1y/fed_split/client_3/mmcif_files/9voa.cif
9w18_A,kept,99,0.0000,0.0000,1.44,data/all_pdb_1y/fed_split/client_3/mmcif_files/9w18.cif
9w7n_A,kept,267,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_3/mmcif_files/9w7n.cif
9wh8_B,kept,188,0.0000,0.0000,1.9,data/all_pdb_1y/fed_split/client_3/mmcif_files/9wh8.cif
9wh9_A,kept,195,0.0000,0.0000,1.81,data/all_pdb_1y/fed_split/client_3/mmcif_files/9wh9.cif
9whf_A,kept,188,0.0000,0.0000,1.65,data/all_pdb_1y/fed_split/client_3/mmcif_files/9whf.cif
9wpb_A,kept,130,0.0000,0.0000,1.58,data/all_pdb_1y/fed_split/client_3/mmcif_files/9wpb.cif
9wqu_A,kept,252,0.0000,0.0000,1.8,data/all_pdb_1y/fed_split/client_3/mmcif_files/9wqu.cif
9wvo_A,kept,258,0.0039,0.0039,1.66,data/all_pdb_1y/fed_split/client_3/mmcif_files/9wvo.cif
9wvz_A,kept,258,0.0039,0.0039,1.79,data/all_pdb_1y/fed_split/client_3/mmcif_files/9wvz.cif
9wwj_L,kept,159,0.0000,0.0000,1.8,data/all_pdb_1y/fed_split/client_3/mmcif_files/9wwj.cif
9wx5_A,kept,174,0.0000,0.0000,1.5,data/all_pdb_1y/fed_split/client_3/mmcif_files/9wx5.cif
9wy3_A,kept,175,0.0000,0.0000,1.77,data/all_pdb_1y/fed_split/client_3/mmcif_files/9wy3.cif
9x0v_A,kept,175,0.0000,0.0000,1.8,data/all_pdb_1y/fed_split/client_3/mmcif_files/9x0v.cif
9x15_A,kept,175,0.0000,0.0000,1.45,data/all_pdb_1y/fed_split/client_3/mmcif_files/9x15.cif
9x16_A,kept,174,0.0000,0.0000,1.55,data/all_pdb_1y/fed_split/client_3/mmcif_files/9x16.cif
9x1g_A,kept,173,0.0000,0.0000,1.5,data/all_pdb_1y/fed_split/client_3/mmcif_files/9x1g.cif
9x6r_A,kept,174,0.0000,0.0000,1.48,data/all_pdb_1y/fed_split/client_3/mmcif_files/9x6r.cif
9xfw_A,kept,294,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_3/mmcif_files/9xfw.cif
9xuj_A,kept,198,0.0000,0.0000,1.75,data/all_pdb_1y/fed_split/client_3/mmcif_files/9xuj.cif
9xys_A,kept,293,0.0000,0.0000,1.77,data/all_pdb_1y/fed_split/client_3/mmcif_files/9xys.cif
9y1l_A,kept,188,0.0000,0.0000,1.65,data/all_pdb_1y/fed_split/client_3/mmcif_files/9y1l.cif
9y8k_A,kept,295,0.0000,0.0000,1.27,data/all_pdb_1y/fed_split/client_3/mmcif_files/9y8k.cif
9ykr_A,kept,262,0.0000,0.0000,1.38,data/all_pdb_1y/fed_split/client_3/mmcif_files/9ykr.cif
9yks_A,kept,282,0.0000,0.0000,1.79,data/all_pdb_1y/fed_split/client_3/mmcif_files/9yks.cif
9yys_A,kept,285,0.0000,0.0000,1.3,data/all_pdb_1y/fed_split/client_3/mmcif_files/9yys.cif
9z0m_A,kept,113,0.0000,0.0000,1.7,data/all_pdb_1y/fed_split/client_3/mmcif_files/9z0m.cif
9zlo_A,kept,161,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_3/mmcif_files/9zlo.cif
9zqg_A,kept,234,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_3/mmcif_files/9zqg.cif
