label,reason,length,x_ratio,noncanonical_ratio,resolution,source_file
9lmb_A,kept,154,0.0000,0.0000,1.64,data/all_pdb_1y/fed_split/client_2/mmcif_files/9lmb.cif
9lms_A,kept,262,0.0000,0.0000,1.71,data/all_pdb_1y/fed_split/client_2/mmcif_files/9lms.cif
9lmt_A,kept,262,0.0000,0.0000,1.5,data/all_pdb_1y/fed_split/client_2/mmcif_files/9lmt.cif
9lmu_A,kept,263,0.0000,0.0000,1.57,data/all_pdb_1y/fed_split/client_2/mmcif_files/9lmu.cif
9lmv_A,kept,263,0.0000,0.0000,1.57,data/all_pdb_1y/fed_split/client_2/mmcif_files/9lmv.cif
9lmw_A,kept,263,0.0000,0.0000,1.5,data/all_pdb_1y/fed_split/client_2/mmcif_files/9lmw.cif
9lmx_A,kept,263,0.0000,0.0000,1.4,data/all_pdb_1y/fed_split/client_2/mmcif_files/9lmx.cif
9lqa_A,kept,260,0.0000,0.0000,1.91,data/all_pdb_1y/fed_split/client_2/mmcif_files/9lqa.cif
9lqe_A,kept,125,0.0000,0.0000,1.94,data/all_pdb_1y/fed_split/client_2/mmcif_files/9lqe.cif
9ltx_A,kept,248,0.0000,0.0000,1.99,data/all_pdb_1y/fed_split/client_2/mmcif_files/9ltx.cif
9lx2_A,kept,71,0.0000,0.0000,1.94,data/all_pdb_1y/fed_split/client_2/mmcif_files/9lx2.cif
9lzp_A,kept,296,0.0000,0.0000,1.97,data/all_pdb_1y/fed_split/client_2/mmcif_files/9lzp.cif
9m2y_A,kept,157,0.0000,0.0000,1.56,data/all_pdb_1y/fed_split/client_2/mmcif_files/9m2y.cif
9m6r_A,kept,299,0.0000,0.0000,1.94,data/all_pdb_1y/fed_split/client_2/mmcif_files/9m6r.cif
9m6t_A,kept,297,0.0000,0.0000,1.98,data/all_pdb_1y/fed_split/client_2/mmcif_files/9m6t.cif
9m8h_A,kept,265,0.0000,0.0000,1.3,data/all_pdb_1y/fed_split/client_2/mmcif_files/9m8h.cif
9m9n_A,kept,300,0.0000,0.0000,1.75,data/all_pdb_1y/fed_split/client_2/mmcif_files/9m9n.cif
9mbv_A,kept,299,0.0000,0.0000,1.94,data/all_pdb_1y/fed_split/client_2/mmcif_files/9mbv.cif
9mdz_E,kept,120,0.0000,0.0000,1.27,data/all_pdb_1y/fed_split/client_2/mmcif_files/9mdz.cif
9mpn_A,kept,128,0.0000,0.0000,1.6,data/all_pdb_1y/fed_split/client_2/mmcif_files/9mpn.cif
9mrb_A,kept,158,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_2/mmcif_files/9mrb.cif
9mrj_A,kept,273,0.0000,0.0000,1.88,data/all_pdb_1y/fed_split/client_2/mmcif_files/9mrj.cif
9mvl_A,kept,300,0.0000,0.0000,1.5,data/all_pdb_1y/fed_split/client_2/mmcif_files/9mvl.cif
9mw2_A,kept,143,0.0000,0.0000,1.75,data/all_pdb_1y/fed_split/client_2/mmcif_files/9mw2.cif
9mw4_A,kept,300,0.0000,0.0000,1.5,data/all_pdb_1y/fed_split/client_2/mmcif_files/9mw4.cif
9mxn_A,kept,231,0.0000,0.0000,0.89,data/all_pdb_1y/fed_split/client_2/mmcif_files/9mxn.cif
9mxp_A,kept,231,0.0000,0.0000,1.2,data/all_pdb_1y/fed_split/client_2/mmcif_files/9mxp.cif
9n23_A,kept,95,0.0000,0.0000,1.8,data/all_pdb_1y/fed_split/client_2/mmcif_files/9n23.cif
9n80_A,kept,153,0.0000,0.0000,1.39,data/all_pdb_1y/fed_split/client_2/mmcif_files/9n80.cif
9n9a_A,kept,186,0.0000,0.0000,1.9,data/all_pdb_1y/fed_split/client_2/mmcif_files/9n9a.cif
9ndu_A,kept,270,0.0000,0.0000,1.98,data/all_pdb_1y/fed_split/client_2/mmcif_files/9ndu.cif
9nf1_A,kept,164,0.0000,0.0000,1.6,data/all_pdb_1y/fed_split/client_2/mmcif_files/9nf1.cif
9nff_B,kept,164,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_2/mmcif_files/9nff.cif
9ng7_A,kept,164,0.0000,0.0000,1.8,data/all_pdb_1y/fed_split/client_2/mmcif_files/9ng7.cif
9ngl_A,kept,164,0.0000,0.0000,1.8,data/all_pdb_1y/fed_split/client_2/mmcif_files/9ngl.cif
9nt1_A,kept,118,0.0000,0.0000,1.5,data/all_pdb_1y/fed_split/client_2/mmcif_files/9nt1.cif
9nwx_A,kept,269,0.0000,0.0000,1.348,data/all_pdb_1y/fed_split/client_2/mmcif_files/9nwx.cif
9nxt_A,kept,205,0.0000,0.0000,1.5,data/all_pdb_1y/fed_split/client_2/mmcif_files/9nxt.cif
9nxu_A,kept,216,0.0000,0.0000,1.3,data/all_pdb_1y/fed_split/client_2/mmcif_files/9nxu.cif
9nxv_A,kept,204,0.0000,0.0000,1.35,data/all_pdb_1y/fed_split/client_2/mmcif_files/9nxv.cif
9nxw_A,kept,216,0.0000,0.0000,1.33,data/all_pdb_1y/fed_split/client_2/mmcif_files/9nxw.cif
9o0k_A,kept,180,0.0000,0.0000,1.629,data/all_pdb_1y/fed_split/client_2/mmcif_files/9o0k.cif
9o0w_A,kept,234,0.0000,0.0000,1.43,data/all_pdb_1y/fed_split/client_2/mmcif_files/9o0w.cif
9o7u_A,kept,286,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_2/mmcif_files/9o7u.cif
9o8n_A,kept,278,0.0000,0.0000,1.59,data/all_pdb_1y/fed_split/client_2/mmcif_files/9o8n.cif
9o9w_A,kept,269,0.0000,0.0000,1.76,data/all_pdb_1y/fed_split/client_2/mmcif_files/9o9w.cif
9odx_A,kept,221,0.0000,0.0000,1.45,data/all_pdb_1y/fed_split/client_2/mmcif_files/9odx.cif
9of5_A,kept,127,0.0000,0.0000,1.65,data/all_pdb_1y/fed_split/client_2/mmcif_files/9of5.cif
9of7_A,kept,127,0.0000,0.0000,1.99,data/all_pdb_1y/fed_split/client_2/mmcif_files/9of7.cif
9of8_A,kept,127,0.0000,0.0000,1.54,data/all_pdb_1y/fed_split/client_2/mmcif_files/9of8.cif
9ot9_A,kept,285,0.0000,0.0000,1.923,data/all_pdb_1y/fed_split/client_2/mmcif_files/9ot9.cif
9otv_A,kept,211,0.0000,0.0000,1.9,data/all_pdb_1y/fed_split/client_2/mmcif_files/9otv.cif
9ovf_A,kept,45,0.0000,0.0000,1.45,data/all_pdb_1y/fed_split/client_2/mmcif_files/9ovf.cif
9p1e_A,kept,154,0.0000,0.0000,1.15,data/all_pdb_1y/fed_split/client_2/mmcif_files/9p1e.cif
9p34_A,kept,124,0.0000,0.0000,0.99,data/all_pdb_1y/fed_split/client_2/mmcif_files/9p34.cif
9p4u_A,kept,249,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_2/mmcif_files/9p4u.cif
9p50_A,kept,233,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_2/mmcif_files/9p50.cif
9p77_B,kept,246,0.0000,0.0000,1.3,data/all_pdb_1y/fed_split/client_2/mmcif_files/9p77.cif
9pct_A,kept,231,0.0000,0.0000,1.41,data/all_pdb_1y/fed_split/client_2/mmcif_files/9pct.cif
9pfl_A,kept,255,0.0000,0.0000,1.65,data/all_pdb_1y/fed_split/client_2/mmcif_files/9pfl.cif
9pfm_A,kept,259,0.0000,0.0000,1.88,data/all_pdb_1y/fed_split/client_2/mmcif_files/9pfm.cif
9q8b_A,kept,182,0.0000,0.0000,1.4,data/all_pdb_1y/fed_split/client_2/mmcif_files/9q8b.cif
9q9u_A,kept,231,0.0000,0.0000,1.31,data/all_pdb_1y/fed_split/client_2/mmcif_files/9q9u.cif
9qbn_A,kept,265,0.0000,0.0000,1.37,data/all_pdb_1y/fed_split/client_2/mmcif_files/9qbn.cif
9qde_A,kept,264,0.0000,0.0000,1.02,data/all_pdb_1y/fed_split/client_2/mmcif_files/9qde.cif
9qdo_A,kept,100,0.0000,0.0000,1.4,data/all_pdb_1y/fed_split/client_2/mmcif_files/9qdo.cif
9qdv_A,kept,267,0.0000,0.0000,0.89,data/all_pdb_1y/fed_split/client_2/mmcif_files/9qdv.cif
9qfu_A,kept,243,0.0000,0.0000,1.983,data/all_pdb_1y/fed_split/client_2/mmcif_files/9qfu.cif
9qix_A,kept,139,0.0000,0.0000,1.66,data/all_pdb_1y/fed_split/client_2/mmcif_files/9qix.cif
9qjg_A,kept,173,0.0000,0.0000,1.6,data/all_pdb_1y/fed_split/client_2/mmcif_files/9qjg.cif
9qm7_A,kept,255,0.0000,0.0000,1.2,data/all_pdb_1y/fed_split/client_2/mmcif_files/9qm7.cif
9qmo_A,kept,261,0.0000,0.0000,1.6,data/all_pdb_1y/fed_split/client_2/mmcif_files/9qmo.cif
9qnm_A,kept,267,0.0000,0.0000,1.12,data/all_pdb_1y/fed_split/client_2/mmcif_files/9qnm.cif
9qob_A,kept,126,0.0000,0.0000,1.37,data/all_pdb_1y/fed_split/client_2/mmcif_files/9qob.cif
9qt8_A,kept,267,0.0000,0.0000,1.21,data/all_pdb_1y/fed_split/client_2/mmcif_files/9qt8.cif
9qth_A,kept,204,0.0000,0.0000,1.8,data/all_pdb_1y/fed_split/client_2/mmcif_files/9qth.cif
9qus_A,kept,253,0.0000,0.0000,1.5,data/all_pdb_1y/fed_split/client_2/mmcif_files/9qus.cif
9quu_A,kept,261,0.0000,0.0000,1.63,data/all_pdb_1y/fed_split/client_2/mmcif_files/9quu.cif
9qv8_A,kept,267,0.0000,0.0000,1.25,data/all_pdb_1y/fed_split/client_2/mmcif_files/9qv8.cif
9qva_A,kept,267,0.0000,0.0000,1.59,data/all_pdb_1y/fed_split/client_2/mmcif_files/9qva.cif
9qvb_A,kept,189,0.0000,0.0000,1.75,data/all_pdb_1y/fed_split/client_2/mmcif_files/9qvb.cif
9qya_A,kept,259,0.0000,0.0000,1.53,data/all_pdb_1y/fed_split/client_2/mmcif_files/9qya.cif
9qyb_A,kept,264,0.0000,0.0000,1.1,data/all_pdb_1y/fed_split/client_2/mmcif_files/9qyb.cif
9qyc_A,kept,262,0.0000,0.0000,1.16,data/all_pdb_1y/fed_split/client_2/mmcif_files/9qyc.cif
9qyq_A,kept,267,0.0000,0.0000,1.7,data/all_pdb_1y/fed_split/client_2/mmcif_files/9qyq.cif
9qyr_A,kept,267,0.0000,0.0000,1.71,data/all_pdb_1y/fed_split/client_2/mmcif_files/9qyr.cif
9qys_A,kept,267,0.0000,0.0000,1.8,data/all_pdb_1y/fed_split/client_2/mmcif_files/9qys.cif
9qyt_A,kept,257,0.0000,0.0000,1.64,data/all_pdb_1y/fed_split/client_2/mmcif_files/9qyt.cif
9qyu_B,kept,257,0.0000,0.0000,1.51,data/all_pdb_1y/fed_split/client_2/mmcif_files/9qyu.cif
9r11_B,kept,190,0.0000,0.0000,1.64,data/all_pdb_1y/fed_split/client_2/mmcif_files/9r11.cif
9r5z_A,kept,294,0.0000,0.0000,1.8,data/all_pdb_1y/fed_split/client_2/mmcif_files/9r5z.cif
9rc4_A,kept,229,0.0000,0.0000,1.74,data/all_pdb_1y/fed_split/client_2/mmcif_files/9rc4.cif
9rcz_B,kept,115,0.0000,0.0000,1.45,data/all_pdb_1y/fed_split/client_2/mmcif_files/9rcz.cif
9rd2_A,kept,267,0.0000,0.0000,1.64,data/all_pdb_1y/fed_split/client_2/mmcif_files/9rd2.cif
9rdl_A,kept,297,0.0000,0.0000,1.75,data/all_pdb_1y/fed_split/client_2/mmcif_files/9rdl.cif
9rds_A,kept,139,0.0000,0.0000,1.22,data/all_pdb_1y/fed_split/client_2/mmcif_files/9rds.cif
9rfr_A,kept,272,0.0000,0.0000,1.4,data/all_pdb_1y/fed_split/client_2/mmcif_files/9rfr.cif
9rko_A,kept,144,0.0000,0.0000,1.89,data/all_pdb_1y/fed_split/client_2/mmcif_files/9rko.cif
9rm4_AAA,kept,214,0.0000,0.0000,1.95,data/all_pdb_1y/fed_split/client_2/mmcif_files/9rm4.cif
9rqp_A,kept,246,0.0000,0.0000,1.899,data/all_pdb_1y/fed_split/client_2/mmcif_files/9rqp.cif
9rqq_A,kept,218,0.0000,0.0000,1.89,data/all_pdb_1y/fed_split/client_2/mmcif_files/9rqq.cif
9rtl_A,kept,160,0.0000,0.0000,1.8,data/all_pdb_1y/fed_split/client_2/mmcif_files/9rtl.cif
9ryg_A,kept,275,0.0000,0.0000,1.791,data/all_pdb_1y/fed_split/client_2/mmcif_files/9ryg.cif
9s7r_A,kept,97,0.0000,0.0000,1.25,data/all_pdb_1y/fed_split/client_2/mmcif_files/9s7r.cif
9s9p_A,kept,219,0.0000,0.0000,1.4,data/all_pdb_1y/fed_split/client_2/mmcif_files/9s9p.cif
9s9q_A,kept,219,0.0000,0.0000,1.87,data/all_pdb_1y/fed_split/client_2/mmcif_files/9s9q.cif
9soj_A,kept,139,0.0000,0.0000,1.9,data/all_pdb_1y/fed_split/client_2/mmcif_files/9soj.cif
9suk_A,kept,219,0.0000,0.0000,1.56,data/all_pdb_1y/fed_split/client_2/mmcif_files/9suk.cif
9sxj_A,kept,296,0.0000,0.0000,1.315,data/all_pdb_1y/fed_split/client_2/mmcif_files/9sxj.cif
9t4z_A,kept,251,0.0000,0.0000,1.8,data/all_pdb_1y/fed_split/client_2/mmcif_files/9t4z.cif
9t6v_A,kept,154,0.0000,0.0000,1.243,data/all_pdb_1y/fed_split/client_2/mmcif_files/9t6v.cif
9t6w_A,kept,154,0.0000,0.0000,1.71,data/all_pdb_1y/fed_split/client_2/mmcif_files/9t6w.cif
9ta4_A,kept,57,0.0000,0.0000,0.545,data/all_pdb_1y/fed_split/client_2/mmcif_files/9ta4.cif
9tet_A,kept,146,0.0000,0.0000,1.88,data/all_pdb_1y/fed_split/client_2/mmcif_files/9tet.cif
9tro_L,kept,32,0.0000,0.0000,1.55,data/all_pdb_1y/fed_split/client_2/mmcif_files/9tro.cif
9u42_A,kept,182,0.0000,0.0000,1.55,data/all_pdb_1y/fed_split/client_2/mmcif_files/9u42.cif
9u5x_A,kept,298,0.0034,0.0034,1.47,data/all_pdb_1y/fed_split/client_2/mmcif_files/9u5x.cif
9u8o_A,kept,100,0.0000,0.0000,1.71,data/all_pdb_1y/fed_split/client_2/mmcif_files/9u8o.cif
9u9l_A,kept,298,0.0034,0.0034,1.46689211493,data/all_pdb_1y/fed_split/client_2/mmcif_files/9u9l.cif
9ub5_A,kept,274,0.0000,0.0000,1.83,data/all_pdb_1y/fed_split/client_2/mmcif_files/9ub5.cif
9uba_A,kept,274,0.0000,0.0000,1.47,data/all_pdb_1y/fed_split/client_2/mmcif_files/9uba.cif
9ubb_A,kept,246,0.0000,0.0000,1.41,data/all_pdb_1y/fed_split/client_2/mmcif_files/9ubb.cif
9ug7_A,kept,215,0.0000,0.0000,1.94,data/all_pdb_1y/fed_split/client_2/mmcif_files/9ug7.cif
9um4_A,kept,264,0.0000,0.0000,1.63,data/all_pdb_1y/fed_split/client_2/mmcif_files/9um4.cif
9um5_A,kept,264,0.0000,0.0000,1.73,data/all_pdb_1y/fed_split/client_2/mmcif_files/9um5.cif
9um6_A,kept,267,0.0000,0.0000,1.66,data/all_pdb_1y/fed_split/client_2/mmcif_files/9um6.cif
9um7_A,kept,266,0.0000,0.0000,1.26,data/all_pdb_1y/fed_split/client_2/mmcif_files/9um7.cif
9um8_A,kept,263,0.0000,0.0000,1.22,data/all_pdb_1y/fed_split/client_2/mmcif_files/9um8.cif
9unt_A,kept,128,0.0000,0.0000,1.3,data/all_pdb_1y/fed_split/client_2/mmcif_files/9unt.cif
9uoa_A,kept,151,0.0000,0.0000,1.96,data/all_pdb_1y/fed_split/client_2/mmcif_files/9uoa.cif
9utx_A,kept,262,0.0000,0.0000,1.66,data/all_pdb_1y/fed_split/client_2/mmcif_files/9utx.cif
9utz_A,kept,262,0.0000,0.0000,1.83,data/all_pdb_1y/fed_split/client_2/mmcif_files/9utz.cif
9uv0_A,kept,195,0.0000,0.0000,1.58,data/all_pdb_1y/fed_split/client_2/mmcif_files/9uv0.cif
9v0k_A,kept,73,0.0000,0.0000,1.54,data/all_pdb_1y/fed_split/client_2/mmcif_files/9v0k.cif
9v4e_A,kept,282,0.0000,0.0000,1.78,data/all_pdb_1y/fed_split/client_2/mmcif_files/9v4e.cif
9vdh_A,kept,274,0.0000,0.0000,1.98,data/all_pdb_1y/fed_split/client_2/mmcif_files/9vdh.cif
9vlf_B,kept,170,0.0000,0.0000,1.61,data/all_pdb_1y/fed_split/client_2/mmcif_files/9vlf.cif
9vli_J,kept,46,0.0000,0.0000,1.6,data/all_pdb_1y/fed_split/client_2/mmcif_files/9vli.cif
9vmb_A,kept,292,0.0000,0.0000,1.97,data/all_pdb_1y/fed_split/client_2/mmcif_files/9vmb.cif
9vrf_A,kept,123,0.0000,0.0000,1.45,data/all_pdb_1y/fed_split/client_2/mmcif_files/9vrf.cif
9vwb_A,kept,268,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_2/mmcif_files/9vwb.cif
9vzr_A,kept,280,0.0000,0.0000,1.2,data/all_pdb_1y/fed_split/client_2/mmcif_files/9vzr.cif
9w1v_A,kept,52,0.0000,0.0000,1.7,data/all_pdb_1y/fed_split/client_2/mmcif_files/9w1v.cif
9w59_A,kept,183,0.0000,0.0000,1.45,data/all_pdb_1y/fed_split/client_2/mmcif_files/9w59.cif
9wgn_A,kept,277,0.0000,0.0000,1.4,data/all_pdb_1y/fed_split/client_2/mmcif_files/9wgn.cif
9wgq_A,kept,276,0.0000,0.0000,1.85,data/all_pdb_1y/fed_split/client_2/mmcif_files/9wgq.cif
9wvh_A,kept,85,0.0000,0.0000,1.96,data/all_pdb_1y/fed_split/client_2/mmcif_files/9wvh.cif
9x1w_A,kept,92,0.0000,0.0000,1.46,data/all_pdb_1y/fed_split/client_2/mmcif_files/9x1w.cif
9x1x_A,kept,92,0.0000,0.0000,1.8,data/all_pdb_1y/fed_split/client_2/mmcif_files/9x1x.cif
9xeg_A,kept,290,0.0000,0.0000,1.45,data/all_pdb_1y/fed_split/client_2/mmcif_files/9xeg.cif
9xkt_A,kept,284,0.0000,0.0000,1.44,data/all_pdb_1y/fed_split/client_2/mmcif_files/9xkt.cif
9xv5_A,kept,267,0.0000,0.0000,1.4,data/all_pdb_1y/fed_split/client_2/mmcif_files/9xv5.cif
9xv6_A,kept,266,0.0000,0.0000,1.4,data/all_pdb_1y/fed_split/client_2/mmcif_files/9xv6.cif
9xv7_A,kept,266,0.0000,0.0000,1.2,data/all_pdb_1y/fed_split/client_2/mmcif_files/9xv7.cif
9xv8_A,kept,267,0.0000,0.0000,1.64,data/all_pdb_1y/fed_split/client_2/mmcif_files/9xv8.cif
9xzo_A,kept,129,0.0000,0.0000,1.3,data/all_pdb_1y/fed_split/client_2/mmcif_files/9xzo.cif
9xzp_A,kept,78,0.0000,0.0000,1.773,data/all_pdb_1y/fed_split/client_2/mmcif_files/9xzp.cif
9xzu_A,kept,54,0.0000,0.0000,0.825,data/all_pdb_1y/fed_split/client_2/mmcif_files/9xzu.cif
9yc2_A,kept,105,0.0000,0.0000,1.4,data/all_pdb_1y/fed_split/client_2/mmcif_files/9yc2.cif
9ycw_A,kept,125,0.0000,0.0000,1.8,data/all_pdb_1y/fed_split/client_2/mmcif_files/9ycw.cif
9yi3_A,kept,276,0.0000,0.0000,1.82,data/all_pdb_1y/fed_split/client_2/mmcif_files/9yi3.cif
9yi5_A,kept,114,0.0000,0.0000,1.396,data/all_pdb_1y/fed_split/client_2/mmcif_files/9yi5.cif
9yiu_G,kept,114,0.0000,0.0000,1.726,data/all_pdb_1y/fed_split/client_2/mmcif_files/9yiu.cif
9ysf_A,kept,293,0.0000,0.0000,1.59,data/all_pdb_1y/fed_split/client_2/mmcif_files/9ysf.cif
9z6r_A,kept,128,0.0000,0.0000,1.39,data/all_pdb_1y/fed_split/client_2/mmcif_files/9z6r.cif
9zdh_A,kept,53,0.0000,0.0000,1.36,data/all_pdb_1y/fed_split/client_2/mmcif_files/9zdh.cif
9zdi_A,kept,53,0.0000,0.0000,1.02,data/all_pdb_1y/fed_split/client_2/mmcif_files/9zdi.cif
9zdo_A,kept,52,0.0000,0.0000,0.842,data/all_pdb_1y/fed_split/client_2/mmcif_files/9zdo.cif
9zlj_A,kept,278,0.0000,0.0000,1.6,data/all_pdb_1y/fed_split/client_2/mmcif_files/9zlj.cif
9zsc_A,kept,299,0.0000,0.0000,1.72,data/all_pdb_1y/fed_split/client_2/mmcif_files/9zsc.cif
